Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Index Right,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Point of Regard Right X [px],Point of Regard Right Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
6273,3136494.99,12:55:02:678,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,4,13.1643,13.1643,3.2904,621.3876,500.4155,-,-,-,-,0.0000,0.0000,0.0000,-100.1953,-83.8504,673.5716,1096.7165,824.5128,-,-,-,-,-,-,-,-
6274,3136514.848,12:55:02:698,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,4,12.4675,12.4675,3.1192,622.4496,475.4643,-,-,-,-,0.0000,0.0000,0.0000,-100.1505,-83.8737,673.6073,1096.5151,824.0685,-,-,-,-,-,-,-,-
6275,3136534.726,12:55:02:718,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,4,12.6442,12.6442,3.1725,584.6175,480.7237,-,-,-,-,0.0000,0.0000,0.0000,-100.1378,-84.0224,675.7669,1096.4392,824.0057,-,-,-,-,-,-,-,-
6276,3136554.74,12:55:02:738,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,4,12.8218,12.8218,3.2142,618.9825,485.8212,-,-,-,-,0.0000,0.0000,0.0000,-100.2027,-83.9616,675.3048,1096.4128,823.9083,-,-,-,-,-,-,-,-
6277,3136574.609,12:55:02:758,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,4,12.7792,12.7792,3.2134,548.0865,528.1266,-,-,-,-,0.0000,0.0000,0.0000,-100.1150,-84.2251,677.3972,1095.9491,824.5337,-,-,-,-,-,-,-,-
6278,3136594.489,12:55:02:778,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,4,12.6789,12.6789,3.1980,545.1769,518.8410,-,-,-,-,0.0000,0.0000,0.0000,-100.4119,-84.4748,679.4060,1095.8986,824.4692,-,-,-,-,-,-,-,-
6279,3136614.349,12:55:02:798,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,4,12.8400,12.8400,3.2372,619.1268,498.8241,-,-,-,-,0.0000,0.0000,0.0000,-100.7588,-84.5518,679.1730,1095.9084,824.4865,-,-,-,-,-,-,-,-
6280,3136634.236,12:55:02:818,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,4,13.0218,13.0218,3.2810,625.6970,503.5349,-,-,-,-,0.0000,0.0000,0.0000,-100.7206,-84.4938,678.9108,1095.6867,824.4440,-,-,-,-,-,-,-,-
6281,3136654.118,12:55:02:837,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,4,12.6777,12.6777,3.1928,626.5131,496.5739,-,-,-,-,0.0000,0.0000,0.0000,-100.6464,-84.3399,678.2957,1095.9357,823.8576,-,-,-,-,-,-,-,-
6282,3136673.98,12:55:02:857,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,4,12.7034,12.7034,3.1963,623.2451,510.9940,-,-,-,-,0.0000,0.0000,0.0000,-100.5589,-84.2637,677.7020,1095.9857,823.9926,-,-,-,-,-,-,-,-
6283,3136693.861,12:55:02:877,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,4,13.1267,13.1267,3.3018,632.6101,518.0122,-,-,-,-,0.0000,0.0000,0.0000,-100.4978,-84.2872,677.8606,1095.2038,824.1708,-,-,-,-,-,-,-,-
6284,3136713.85,12:55:02:897,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,4,12.6740,12.6740,3.1867,924.1103,585.0817,-,-,-,-,0.0000,0.0000,0.0000,-99.8295,-84.3647,677.2771,1090.8498,825.5636,-,-,-,-,-,-,-,-
6285,3136733.737,12:55:02:917,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,5,12.5327,12.5327,3.1490,1123.5899,615.4893,-,-,-,-,0.0000,0.0000,0.0000,-99.3608,-84.4060,676.7323,1087.9435,826.2192,-,-,-,-,-,-,-,-
6286,3136753.6,12:55:02:937,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,5,12.6405,12.6405,3.1733,1129.1735,630.8873,-,-,-,-,0.0000,0.0000,0.0000,-99.2905,-84.3447,676.2377,1087.8938,826.4657,-,-,-,-,-,-,-,-
6287,3136773.482,12:55:02:957,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,5,12.5028,12.5028,3.1389,1134.4781,636.1511,-,-,-,-,0.0000,0.0000,0.0000,-99.2990,-84.3320,676.1460,1087.7871,826.4608,-,-,-,-,-,-,-,-
6288,3136793.379,12:55:02:977,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,5,12.6348,12.6348,3.1695,1134.0578,626.0820,-,-,-,-,0.0000,0.0000,0.0000,-99.2555,-84.2592,675.7197,1087.9698,826.1676,-,-,-,-,-,-,-,-
6289,3136813.228,12:55:02:997,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,5,12.3777,12.3777,3.1035,1138.4525,626.7869,-,-,-,-,0.0000,0.0000,0.0000,-99.2033,-84.1607,675.1646,1087.8050,826.0710,-,-,-,-,-,-,-,-
6290,3136833.108,12:55:03:016,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,5,13.0495,13.0495,3.2669,1138.3387,633.0352,-,-,-,-,0.0000,0.0000,0.0000,-99.1599,-84.0704,674.7101,1088.3426,826.2791,-,-,-,-,-,-,-,-
6291,3136852.973,12:55:03:036,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,5,13.1531,13.1531,3.2886,1135.6140,640.7722,-,-,-,-,0.0000,0.0000,0.0000,-99.0765,-83.9937,673.9091,1088.4430,826.3714,-,-,-,-,-,-,-,-
6292,3136872.982,12:55:03:056,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,5,13.6373,13.6373,3.4062,1135.6714,675.3063,-,-,-,-,0.0000,0.0000,0.0000,-98.9892,-83.9576,673.6199,1088.3651,826.7615,-,-,-,-,-,-,-,-
6293,3136892.867,12:55:03:076,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.1343,13.1343,3.2805,1201.5178,717.6960,-,-,-,-,0.0000,0.0000,0.0000,-98.8441,-83.9666,673.2132,1087.2755,827.3547,-,-,-,-,-,-,-,-
6294,3136912.725,12:55:03:096,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.3879,13.3879,3.3409,1214.3611,680.6890,-,-,-,-,0.0000,0.0000,0.0000,-98.7891,-83.9193,672.8322,1087.4158,826.9078,-,-,-,-,-,-,-,-
6295,3136932.606,12:55:03:116,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,12.9272,12.9272,3.2263,1206.9354,691.2828,-,-,-,-,0.0000,0.0000,0.0000,-98.7464,-83.8812,672.5201,1087.4195,827.0991,-,-,-,-,-,-,-,-
6296,3136952.477,12:55:03:136,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.0455,13.0455,3.2553,1220.7247,694.6445,-,-,-,-,0.0000,0.0000,0.0000,-98.7684,-83.8814,672.5176,1087.3723,826.8902,-,-,-,-,-,-,-,-
6297,3136972.357,12:55:03:156,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,12.9936,12.9936,3.2397,1224.8845,702.4236,-,-,-,-,0.0000,0.0000,0.0000,-98.7622,-83.7586,671.9039,1087.3888,826.8501,-,-,-,-,-,-,-,-
6298,3136992.221,12:55:03:176,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.4662,13.4662,3.3540,1220.3680,695.3579,-,-,-,-,0.0000,0.0000,0.0000,-98.7052,-83.6648,671.5974,1087.8215,826.3303,-,-,-,-,-,-,-,-
6299,3137012.103,12:55:03:195,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.1777,13.1777,3.2829,1222.1363,698.2747,-,-,-,-,0.0000,0.0000,0.0000,-98.6557,-83.5588,671.5394,1087.5132,826.2717,-,-,-,-,-,-,-,-
6300,3137032.108,12:55:03:215,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.7653,13.7653,3.4277,1196.9238,711.3583,-,-,-,-,0.0000,0.0000,0.0000,-98.6492,-83.5197,671.6938,1087.9459,826.4477,-,-,-,-,-,-,-,-
6301,3137051.97,12:55:03:235,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.9379,13.9379,3.4707,1206.8233,706.7000,-,-,-,-,0.0000,0.0000,0.0000,-98.6651,-83.5327,671.8129,1087.9425,826.4647,-,-,-,-,-,-,-,-
6302,3137071.86,12:55:03:255,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.6738,13.6738,3.4044,1197.4028,705.0683,-,-,-,-,0.0000,0.0000,0.0000,-98.5999,-83.4953,671.5291,1087.8114,826.0443,-,-,-,-,-,-,-,-
6303,3137091.73,12:55:03:275,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.5835,13.5835,3.3808,1206.5514,709.3490,-,-,-,-,0.0000,0.0000,0.0000,-98.5547,-83.4578,671.2318,1087.6785,826.1789,-,-,-,-,-,-,-,-
6304,3137111.597,12:55:03:295,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.5464,13.5464,3.3701,1203.6188,708.1626,-,-,-,-,0.0000,0.0000,0.0000,-98.5073,-83.4185,670.9208,1087.5722,826.1656,-,-,-,-,-,-,-,-
6305,3137131.478,12:55:03:315,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.2189,13.2189,3.2884,1213.4052,707.1139,-,-,-,-,0.0000,0.0000,0.0000,-98.4631,-83.3811,670.6199,1087.2286,825.8715,-,-,-,-,-,-,-,-
6306,3137151.347,12:55:03:335,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.4266,13.4266,3.3379,1205.4290,702.5338,-,-,-,-,0.0000,0.0000,0.0000,-98.4209,-83.3453,670.3358,1087.3840,825.8180,-,-,-,-,-,-,-,-
6307,3137171.355,12:55:03:355,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.4437,13.4437,3.3422,1202.1161,702.4279,-,-,-,-,0.0000,0.0000,0.0000,-98.4086,-83.2922,670.3713,1087.2529,825.6751,-,-,-,-,-,-,-,-
6308,3137191.232,12:55:03:375,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.8287,13.8287,3.4351,1192.5723,714.3441,-,-,-,-,0.0000,0.0000,0.0000,-98.3533,-83.2132,670.1172,1087.3653,825.8424,-,-,-,-,-,-,-,-
6309,3137211.098,12:55:03:394,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.5541,13.5541,3.3649,1187.7046,712.0194,-,-,-,-,0.0000,0.0000,0.0000,-98.2400,-83.1007,669.5395,1087.3636,825.6071,-,-,-,-,-,-,-,-
6310,3137230.977,12:55:03:414,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.3184,13.3184,3.3064,1185.2768,716.0905,-,-,-,-,0.0000,0.0000,0.0000,-98.1934,-83.0513,669.3700,1087.3103,825.4262,-,-,-,-,-,-,-,-
6311,3137250.845,12:55:03:434,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.6783,13.6783,3.3918,1176.3199,730.3207,-,-,-,-,0.0000,0.0000,0.0000,-98.1418,-82.9798,668.8561,1087.5101,825.8002,-,-,-,-,-,-,-,-
6312,3137270.717,12:55:03:454,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.2952,13.2952,3.2965,1182.9425,713.7383,-,-,-,-,0.0000,0.0000,0.0000,-98.1041,-82.9223,668.5035,1087.3999,825.2804,-,-,-,-,-,-,-,-
6313,3137290.594,12:55:03:474,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,6,13.4213,13.4213,3.3262,1181.2196,716.3131,-,-,-,-,0.0000,0.0000,0.0000,-98.1205,-82.8743,668.2862,1087.6657,825.3761,-,-,-,-,-,-,-,-
6314,3137310.473,12:55:03:494,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,13.4213,13.4213,3.3252,1170.5919,721.1828,-,-,-,-,0.0000,0.0000,0.0000,-98.0916,-82.8111,668.0901,1087.6657,825.3761,-,-,-,-,-,-,-,-
6315,3137330.476,12:55:03:514,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,13.3406,13.3406,3.3045,1181.1905,703.0726,-,-,-,-,0.0000,0.0000,0.0000,-98.0582,-82.8254,667.8780,1087.3839,824.9668,-,-,-,-,-,-,-,-
6316,3137350.346,12:55:03:534,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,13.3612,13.3612,3.3099,1169.4014,708.8648,-,-,-,-,0.0000,0.0000,0.0000,-98.0004,-82.8606,667.9535,1087.3475,824.9709,-,-,-,-,-,-,-,-
6317,3137370.225,12:55:03:554,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,13.2128,13.2128,3.2752,1165.4469,723.9648,-,-,-,-,0.0000,0.0000,0.0000,-98.0028,-82.8908,668.2605,1087.2601,825.2635,-,-,-,-,-,-,-,-
6318,3137390.095,12:55:03:573,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,13.2363,13.2363,3.2824,1172.1609,708.1119,-,-,-,-,0.0000,0.0000,0.0000,-98.0406,-82.9251,668.5591,1087.0231,825.1294,-,-,-,-,-,-,-,-
6319,3137409.972,12:55:03:593,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,12.9550,12.9550,3.2108,1163.4750,710.1347,-,-,-,-,0.0000,0.0000,0.0000,-97.8937,-82.8107,667.9683,1087.1524,824.9602,-,-,-,-,-,-,-,-
6320,3137429.851,12:55:03:613,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,13.1879,13.1879,3.2649,1165.8204,712.2313,-,-,-,-,0.0000,0.0000,0.0000,-97.8069,-82.7380,667.4063,1087.1010,825.1734,-,-,-,-,-,-,-,-
6321,3137449.717,12:55:03:633,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,12.5216,12.5216,3.1021,1163.5146,701.0402,-,-,-,-,0.0000,0.0000,0.0000,-97.7671,-82.7143,667.3309,1086.8992,824.7078,-,-,-,-,-,-,-,-
6322,3137469.6,12:55:03:653,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,12.6850,12.6850,3.1417,1169.3141,700.2455,-,-,-,-,0.0000,0.0000,0.0000,-97.8182,-82.7366,667.2764,1086.7455,824.8377,-,-,-,-,-,-,-,-
6323,3137489.607,12:55:03:673,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,12.7577,12.7577,3.1583,1163.7654,702.9741,-,-,-,-,0.0000,0.0000,0.0000,-97.7977,-82.6935,667.0415,1086.9590,824.8798,-,-,-,-,-,-,-,-
6324,3137509.468,12:55:03:693,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,12.7217,12.7217,3.1486,1170.6580,696.8133,-,-,-,-,0.0000,0.0000,0.0000,-97.7675,-82.6653,666.8264,1086.8002,824.7422,-,-,-,-,-,-,-,-
6325,3137529.35,12:55:03:713,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,12.9181,12.9181,3.1930,1158.7407,698.8041,-,-,-,-,0.0000,0.0000,0.0000,-97.6318,-82.5609,666.1236,1087.1370,824.8240,-,-,-,-,-,-,-,-
6326,3137549.218,12:55:03:733,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,12.6253,12.6253,3.1215,1166.4843,699.9033,-,-,-,-,0.0000,0.0000,0.0000,-97.5828,-82.5589,666.0783,1086.6303,824.9106,-,-,-,-,-,-,-,-
6327,3137569.099,12:55:03:752,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,13.1323,13.1323,3.2463,1161.7512,705.1176,-,-,-,-,0.0000,0.0000,0.0000,-97.6070,-82.5973,666.3871,1086.8348,825.1847,-,-,-,-,-,-,-,-
6328,3137588.983,12:55:03:772,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,12.6347,12.6347,3.1266,1167.5862,695.3137,-,-,-,-,0.0000,0.0000,0.0000,-97.6480,-82.6321,666.6786,1086.7269,824.8996,-,-,-,-,-,-,-,-
6329,3137608.844,12:55:03:792,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,13.2066,13.2066,3.2653,1164.2069,698.1072,-,-,-,-,0.0000,0.0000,0.0000,-97.6130,-82.6203,666.5865,1086.8213,825.2062,-,-,-,-,-,-,-,-
6330,3137628.734,12:55:03:812,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,13.0344,13.0344,3.2229,1163.8308,696.1447,-,-,-,-,0.0000,0.0000,0.0000,-97.5955,-82.6063,666.4771,1086.6778,825.0367,-,-,-,-,-,-,-,-
6331,3137648.715,12:55:03:832,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,13.0592,13.0592,3.2284,1159.5119,694.8580,-,-,-,-,0.0000,0.0000,0.0000,-97.5775,-82.5916,666.3610,1086.5988,824.8509,-,-,-,-,-,-,-,-
6332,3137668.597,12:55:03:852,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,13.0983,13.0983,3.2373,1156.4218,696.1397,-,-,-,-,0.0000,0.0000,0.0000,-97.5611,-82.5777,666.2502,1086.5754,824.8667,-,-,-,-,-,-,-,-
6333,3137688.473,12:55:03:872,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,13.1629,13.1629,3.2525,1160.8934,699.3083,-,-,-,-,0.0000,0.0000,0.0000,-97.5444,-82.5636,666.1375,1086.4414,824.8424,-,-,-,-,-,-,-,-
6334,3137708.343,12:55:03:892,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,13.1635,13.1635,3.2521,1154.1454,704.8451,-,-,-,-,0.0000,0.0000,0.0000,-97.5241,-82.5487,666.0183,1086.4095,824.8901,-,-,-,-,-,-,-,-
6335,3137728.228,12:55:03:912,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,13.1854,13.1854,3.2569,1159.9819,703.4527,-,-,-,-,0.0000,0.0000,0.0000,-97.5060,-82.5357,665.9102,1086.3625,824.8713,-,-,-,-,-,-,-,-
6336,3137748.086,12:55:03:931,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,13.1421,13.1421,3.2458,1156.4888,702.2188,-,-,-,-,0.0000,0.0000,0.0000,-97.4908,-82.5216,665.8005,1086.3660,824.8187,-,-,-,-,-,-,-,-
6337,3137767.97,12:55:03:951,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,7,13.3587,13.3587,3.2980,1157.4843,697.1891,-,-,-,-,0.0000,0.0000,0.0000,-97.4803,-82.5097,665.7038,1086.4040,824.7499,-,-,-,-,-,-,-,-
6338,3137787.833,12:55:03:971,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,7,13.1078,13.1078,3.2364,1165.5400,503.1882,-,-,-,-,0.0000,0.0000,0.0000,-97.2623,-82.0838,665.6624,1085.7810,821.7544,-,-,-,-,-,-,-,-
6339,3137807.838,12:55:03:991,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,8,13.2162,13.2162,3.2628,1164.7768,358.6308,-,-,-,-,0.0000,0.0000,0.0000,-97.1398,-81.7808,665.7355,1085.1370,819.2135,-,-,-,-,-,-,-,-
6340,3137827.711,12:55:04:011,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,8,13.2533,13.2533,3.2711,1171.7435,361.7025,-,-,-,-,0.0000,0.0000,0.0000,-97.1628,-81.7414,665.5890,1085.1614,819.1989,-,-,-,-,-,-,-,-
6341,3137847.584,12:55:04:031,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,8,13.1929,13.1929,3.2561,1181.4416,348.4888,-,-,-,-,0.0000,0.0000,0.0000,-97.1921,-81.7096,665.5081,1085.1172,818.7947,-,-,-,-,-,-,-,-
6342,3137867.467,12:55:04:051,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,8,13.4280,13.4280,3.3128,1176.5905,347.3169,-,-,-,-,0.0000,0.0000,0.0000,-97.1822,-81.7002,665.4362,1085.4199,819.0244,-,-,-,-,-,-,-,-
6343,3137887.332,12:55:04:071,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,8,13.3448,13.3448,3.2936,1193.1123,341.8578,-,-,-,-,0.0000,0.0000,0.0000,-97.1936,-81.7437,665.6397,1085.1956,819.1185,-,-,-,-,-,-,-,-
6344,3137907.209,12:55:04:091,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,8,13.6506,13.6506,3.3668,1187.1399,350.8029,-,-,-,-,0.0000,0.0000,0.0000,-97.1362,-81.7446,665.4240,1085.2124,819.2456,-,-,-,-,-,-,-,-
6345,3137927.088,12:55:04:110,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,8,13.4569,13.4569,3.3180,1197.5768,341.1414,-,-,-,-,0.0000,0.0000,0.0000,-97.0693,-81.7152,665.0723,1084.8431,819.2711,-,-,-,-,-,-,-,-
6346,3137946.967,12:55:04:130,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,8,13.4682,13.4682,3.3224,1206.8361,335.4787,-,-,-,-,0.0000,0.0000,0.0000,-97.0685,-81.7531,665.4029,1084.8278,819.2622,-,-,-,-,-,-,-,-
6347,3137966.97,12:55:04:150,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,8,13.5678,13.5678,3.3448,1192.9451,345.2002,-,-,-,-,0.0000,0.0000,0.0000,-96.8906,-81.6389,665.0734,1084.5278,819.0613,-,-,-,-,-,-,-,-
6348,3137986.833,12:55:04:170,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,9,13.3575,13.3575,3.2940,1242.9221,269.8453,-,-,-,-,0.0000,0.0000,0.0000,-96.8278,-81.6330,665.1503,1083.6921,818.2347,-,-,-,-,-,-,-,-
6349,3138006.715,12:55:04:190,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,9,13.2746,13.2746,3.2702,1244.5337,289.7406,-,-,-,-,0.0000,0.0000,0.0000,-96.6623,-81.4968,664.4122,1083.3021,817.9584,-,-,-,-,-,-,-,-
6350,3138026.583,12:55:04:210,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,9,13.3405,13.3405,3.2872,1230.0995,303.4517,-,-,-,-,0.0000,0.0000,0.0000,-96.6255,-81.4389,664.6319,1083.4855,817.9696,-,-,-,-,-,-,-,-
6351,3138046.455,12:55:04:230,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,9,13.2185,13.2185,3.2559,1216.9237,307.0085,-,-,-,-,0.0000,0.0000,0.0000,-96.5192,-81.3373,664.2916,1083.4304,817.8455,-,-,-,-,-,-,-,-
6352,3138066.342,12:55:04:250,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,9,13.4280,13.4280,3.3036,1224.0376,309.2794,-,-,-,-,0.0000,0.0000,0.0000,-94.3993,-81.2993,663.9693,1075.4199,818.0244,-,-,-,-,-,-,-,-
6353,3138086.199,12:55:04:270,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,9,13.6296,13.6296,3.3538,1246.4300,273.9690,-,-,-,-,0.0000,0.0000,0.0000,-96.4871,-81.3452,663.9432,1083.2533,818.0414,-,-,-,-,-,-,-,-
6354,3138106.092,12:55:04:289,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,9,13.9637,13.9637,3.4363,1237.4498,302.7701,-,-,-,-,0.0000,0.0000,0.0000,-96.5112,-81.3950,664.2419,1083.2346,818.2964,-,-,-,-,-,-,-,-
6355,3138126.093,12:55:04:309,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,9,13.8583,13.8583,3.4123,1241.3100,288.4464,-,-,-,-,0.0000,0.0000,0.0000,-96.5533,-81.4339,664.5470,1083.1166,818.0770,-,-,-,-,-,-,-,-
6356,3138145.955,12:55:04:329,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,9,13.8742,13.8742,3.4176,1243.4843,277.3408,-,-,-,-,0.0000,0.0000,0.0000,-96.5932,-81.4672,664.8272,1083.1315,818.0485,-,-,-,-,-,-,-,-
